cod_mun,cod_sec,municipio,provincia,pob,dis_sec,renta,renta_previa,var_anual
,1503005022,A Coruña,A Coruña,NA,Distrito 05 Sección 022,18550,19250,-3.6363636363636362
,1503006001,A Coruña,A Coruña,NA,Distrito 06 Sección 001,19950,19950,0
,1503006002,A Coruña,A Coruña,NA,Distrito 06 Sección 002,14350,14350,0
,1503006003,A Coruña,A Coruña,NA,Distrito 06 Sección 003,14350,14350,0
,1503006004,A Coruña,A Coruña,NA,Distrito 06 Sección 004,14350,14350,0
,1503006005,A Coruña,A Coruña,NA,Distrito 06 Sección 005,15050,15050,0
,1503006006,A Coruña,A Coruña,NA,Distrito 06 Sección 006,15750,15750,0
,1503006007,A Coruña,A Coruña,NA,Distrito 06 Sección 007,15750,15750,0
,1503006008,A Coruña,A Coruña,NA,Distrito 06 Sección 008,14350,15050,-4.651162790697675
,1503006009,A Coruña,A Coruña,NA,Distrito 06 Sección 009,14350,15050,-4.651162790697675
,1503006010,A Coruña,A Coruña,NA,Distrito 06 Sección 010,11550,12250,-5.714285714285714
,1503006011,A Coruña,A Coruña,NA,Distrito 06 Sección 011,12250,12950,-5.405405405405405
,1503006012,A Coruña,A Coruña,NA,Distrito 06 Sección 012,14350,14350,0
,1503006013,A Coruña,A Coruña,NA,Distrito 06 Sección 013,12950,12950,0
,1503006014,A Coruña,A Coruña,NA,Distrito 06 Sección 014,12950,12950,0
,1503006015,A Coruña,A Coruña,NA,Distrito 06 Sección 015,13650,14350,-4.878048780487805
,1503006016,A Coruña,A Coruña,NA,Distrito 06 Sección 016,13300,13650,-2.564102564102564
,1503006017,A Coruña,A Coruña,NA,Distrito 06 Sección 017,15050,15050,0
,1503006018,A Coruña,A Coruña,NA,Distrito 06 Sección 018,16450,15750,4.444444444444445
,1503006019,A Coruña,A Coruña,NA,Distrito 06 Sección 019,14350,14350,0
,1503006020,A Coruña,A Coruña,NA,Distrito 06 Sección 020,13650,14350,-4.878048780487805
,1503006021,A Coruña,A Coruña,NA,Distrito 06 Sección 021,13650,13650,0
,1503006022,A Coruña,A Coruña,NA,Distrito 06 Sección 022,13650,13650,0
,1503006023,A Coruña,A Coruña,NA,Distrito 06 Sección 023,15750,15050,4.651162790697675
,1503007001,A Coruña,A Coruña,NA,Distrito 07 Sección 001,15750,15750,0
,1503007002,A Coruña,A Coruña,NA,Distrito 07 Sección 002,18550,17850,3.9215686274509802
,1503007003,A Coruña,A Coruña,NA,Distrito 07 Sección 003,17150,16450,4.25531914893617
,1503007004,A Coruña,A Coruña,NA,Distrito 07 Sección 004,19950,19250,3.6363636363636362
,1503007005,A Coruña,A Coruña,NA,Distrito 07 Sección 005,19250,18550,3.7735849056603774
,1503007006,A Coruña,A Coruña,NA,Distrito 07 Sección 006,18550,19250,-3.6363636363636362
,1503007007,A Coruña,A Coruña,NA,Distrito 07 Sección 007,17850,17850,0
,1503007008,A Coruña,A Coruña,NA,Distrito 07 Sección 008,17150,17150,0
,1503007009,A Coruña,A Coruña,NA,Distrito 07 Sección 009,18550,18550,0
,1503007010,A Coruña,A Coruña,NA,Distrito 07 Sección 010,19250,19250,0
,1503007011,A Coruña,A Coruña,NA,Distrito 07 Sección 011,18550,17850,3.9215686274509802
,1503007012,A Coruña,A Coruña,NA,Distrito 07 Sección 012,20650,20650,0
,1503007013,A Coruña,A Coruña,NA,Distrito 07 Sección 013,17850,18550,-3.7735849056603774
,1503007014,A Coruña,A Coruña,NA,Distrito 07 Sección 014,17850,17850,0
,1503007015,A Coruña,A Coruña,NA,Distrito 07 Sección 015,19250,19250,0
,1503007016,A Coruña,A Coruña,NA,Distrito 07 Sección 016,15050,15750,-4.444444444444445
,1503007017,A Coruña,A Coruña,NA,Distrito 07 Sección 017,19250,19250,0
,1503007018,A Coruña,A Coruña,NA,Distrito 07 Sección 018,17850,17850,0
,1503007019,A Coruña,A Coruña,NA,Distrito 07 Sección 019,18550,18550,0
,1503007020,A Coruña,A Coruña,NA,Distrito 07 Sección 020,22050,22050,0
,1503007021,A Coruña,A Coruña,NA,Distrito 07 Sección 021,16450,16450,0
,1503007022,A Coruña,A Coruña,NA,Distrito 07 Sección 022,17850,17850,0
,1503007023,A Coruña,A Coruña,NA,Distrito 07 Sección 023,14350,15050,-4.651162790697675
,1503007025,A Coruña,A Coruña,NA,Distrito 07 Sección 025,17850,17150,4.081632653061225
,1503007026,A Coruña,A Coruña,NA,Distrito 07 Sección 026,15050,15050,0
,1503007027,A Coruña,A Coruña,NA,Distrito 07 Sección 027,15750,15750,0
,1503007028,A Coruña,A Coruña,NA,Distrito 07 Sección 028,14350,14350,0
,1503007029,A Coruña,A Coruña,NA,Distrito 07 Sección 029,22750,23450,-2.9850746268656714
,1503007030,A Coruña,A Coruña,NA,Distrito 07 Sección 030,16450,16450,0
,1503007031,A Coruña,A Coruña,NA,Distrito 07 Sección 031,15050,15750,-4.444444444444445
,1503007033,A Coruña,A Coruña,NA,Distrito 07 Sección 033,20650,20650,0
,1503007034,A Coruña,A Coruña,NA,Distrito 07 Sección 034,19950,19950,0
,1503007035,A Coruña,A Coruña,NA,Distrito 07 Sección 035,17850,17150,4.081632653061225
,1503007036,A Coruña,A Coruña,NA,Distrito 07 Sección 036,17850,17850,0
,1503007038,A Coruña,A Coruña,NA,Distrito 07 Sección 038,16450,16450,0
,1503007039,A Coruña,A Coruña,NA,Distrito 07 Sección 039,17150,16800,2.083333333333333
,1503007040,A Coruña,A Coruña,NA,Distrito 07 Sección 040,16450,16450,0
,1503007041,A Coruña,A Coruña,NA,Distrito 07 Sección 041,19250,19950,-3.508771929824561
,1503007042,A Coruña,A Coruña,NA,Distrito 07 Sección 042,23450,23450,0
,1503007043,A Coruña,A Coruña,NA,Distrito 07 Sección 043,23450,22750,3.076923076923077
,1503007044,A Coruña,A Coruña,NA,Distrito 07 Sección 044,21350,22050,-3.1746031746031744
,1503008001,A Coruña,A Coruña,NA,Distrito 08 Sección 001,15050,15750,-4.444444444444445
,1503008002,A Coruña,A Coruña,NA,Distrito 08 Sección 002,16450,16450,0
,1503008003,A Coruña,A Coruña,NA,Distrito 08 Sección 003,23450,23450,0
,1503008004,A Coruña,A Coruña,NA,Distrito 08 Sección 004,20650,20650,0
,1503008005,A Coruña,A Coruña,NA,Distrito 08 Sección 005,16450,15750,4.444444444444445
,1503008006,A Coruña,A Coruña,NA,Distrito 08 Sección 006,17150,17150,0
,1503008007,A Coruña,A Coruña,NA,Distrito 08 Sección 007,17150,17150,0
,1503009001,A Coruña,A Coruña,NA,Distrito 09 Sección 001,15750,16450,-4.25531914893617
,1503009002,A Coruña,A Coruña,NA,Distrito 09 Sección 002,17850,18550,-3.7735849056603774
,1503009003,A Coruña,A Coruña,NA,Distrito 09 Sección 003,18550,18550,0
,1503009004,A Coruña,A Coruña,NA,Distrito 09 Sección 004,16450,16450,0
,1503009005,A Coruña,A Coruña,NA,Distrito 09 Sección 005,17850,17850,0
,1503009006,A Coruña,A Coruña,NA,Distrito 09 Sección 006,17850,17850,0
,1503009007,A Coruña,A Coruña,NA,Distrito 09 Sección 007,25550,24850,2.8169014084507045
,1503010001,A Coruña,A Coruña,NA,Distrito 10 Sección 001,15050,15050,0
,1503010002,A Coruña,A Coruña,NA,Distrito 10 Sección 002,19250,19250,0
,1503010003,A Coruña,A Coruña,NA,Distrito 10 Sección 003,18550,17850,3.9215686274509802
,1503010004,A Coruña,A Coruña,NA,Distrito 10 Sección 004,18550,18550,0
,1503010005,A Coruña,A Coruña,NA,Distrito 10 Sección 005,22750,22750,0
,1503010006,A Coruña,A Coruña,NA,Distrito 10 Sección 006,22750,22750,0
15031,,Culleredo,A Coruña,30685,,17150,17150,0
,1503101001,Culleredo,A Coruña,NA,Distrito 01 Sección 001,17850,17850,0
,1503101002,Culleredo,A Coruña,NA,Distrito 01 Sección 002,15750,15750,0
,1503101003,Culleredo,A Coruña,NA,Distrito 01 Sección 003,15750,15750,0
,1503101004,Culleredo,A Coruña,NA,Distrito 01 Sección 004,17150,16450,4.25531914893617
,1503101005,Culleredo,A Coruña,NA,Distrito 01 Sección 005,15050,15750,-4.444444444444445
,1503101006,Culleredo,A Coruña,NA,Distrito 01 Sección 006,16450,17850,-7.8431372549019605
,1503101007,Culleredo,A Coruña,NA,Distrito 01 Sección 007,21350,21350,0
,1503102001,Culleredo,A Coruña,NA,Distrito 02 Sección 001,15050,15050,0
,1503102002,Culleredo,A Coruña,NA,Distrito 02 Sección 002,16450,17150,-4.081632653061225
,1503102003,Culleredo,A Coruña,NA,Distrito 02 Sección 003,15050,15050,0
,1503102004,Culleredo,A Coruña,NA,Distrito 02 Sección 004,19250,19250,0
,1503102005,Culleredo,A Coruña,NA,Distrito 02 Sección 005,18550,18550,0
,1503102006,Culleredo,A Coruña,NA,Distrito 02 Sección 006,15750,15750,0
,1503102007,Culleredo,A Coruña,NA,Distrito 02 Sección 007,17850,17150,4.081632653061225
,1503102008,Culleredo,A Coruña,NA,Distrito 02 Sección 008,15050,15050,0
,1503102009,Culleredo,A Coruña,NA,Distrito 02 Sección 009,19250,18550,3.7735849056603774
,1503103001,Culleredo,A Coruña,NA,Distrito 03 Sección 001,18550,18550,0
,1503103002,Culleredo,A Coruña,NA,Distrito 03 Sección 002,17150,17150,0
,1503103003,Culleredo,A Coruña,NA,Distrito 03 Sección 003,16450,15750,4.444444444444445
,1503103004,Culleredo,A Coruña,NA,Distrito 03 Sección 004,22050,22050,0
15032,,Curtis,A Coruña,4053,,15750,15750,0
,1503201001,Curtis,A Coruña,NA,Distrito 01 Sección 001,15750,15750,0
,1503201002,Curtis,A Coruña,NA,Distrito 01 Sección 002,15750,15050,4.651162790697675
,1503202001,Curtis,A Coruña,NA,Distrito 02 Sección 001,16450,16450,0
15033,,Dodro,A Coruña,2750,,15750,15750,0
,1503301001,Dodro,A Coruña,NA,Distrito 01 Sección 001,16450,15750,4.444444444444445
,1503301003,Dodro,A Coruña,NA,Distrito 01 Sección 003,15750,15750,0
,1503301004,Dodro,A Coruña,NA,Distrito 01 Sección 004,16450,16450,0
15034,,Dumbría,A Coruña,2935,,16450,16450,0
,1503401001,Dumbría,A Coruña,NA,Distrito 01 Sección 001,16450,16450,0
,1503401002,Dumbría,A Coruña,NA,Distrito 01 Sección 002,15050,15050,0
,1503402001,Dumbría,A Coruña,NA,Distrito 02 Sección 001,17150,17150,0
,1503402002,Dumbría,A Coruña,NA,Distrito 02 Sección 002,16450,17850,-7.8431372549019605
15035,,Fene,A Coruña,12868,,17150,17850,-3.9215686274509802
,1503501001,Fene,A Coruña,NA,Distrito 01 Sección 001,17150,17150,0
,1503501002,Fene,A Coruña,NA,Distrito 01 Sección 002,17150,17850,-3.9215686274509802
,1503501003,Fene,A Coruña,NA,Distrito 01 Sección 003,17850,17850,0
,1503501004,Fene,A Coruña,NA,Distrito 01 Sección 004,17850,17850,0
,1503501005,Fene,A Coruña,NA,Distrito 01 Sección 005,16450,16450,0
,1503501006,Fene,A Coruña,NA,Distrito 01 Sección 006,17850,17850,0
,1503501007,Fene,A Coruña,NA,Distrito 01 Sección 007,17150,17150,0
,1503501008,Fene,A Coruña,NA,Distrito 01 Sección 008,17850,17850,0
,1503502001,Fene,A Coruña,NA,Distrito 02 Sección 001,17850,18550,-3.7735849056603774
,1503502002,Fene,A Coruña,NA,Distrito 02 Sección 002,17150,17850,-3.9215686274509802
,1503502003,Fene,A Coruña,NA,Distrito 02 Sección 003,17150,17850,-3.9215686274509802
15036,,Ferrol,A Coruña,65560,,17150,17150,0
,1503601001,Ferrol,A Coruña,NA,Distrito 01 Sección 001,15750,15750,0
,1503601002,Ferrol,A Coruña,NA,Distrito 01 Sección 002,19250,19250,0
,1503601003,Ferrol,A Coruña,NA,Distrito 01 Sección 003,20650,21350,-3.278688524590164
,1503601004,Ferrol,A Coruña,NA,Distrito 01 Sección 004,15050,15050,0
,1503601005,Ferrol,A Coruña,NA,Distrito 01 Sección 005,8750,9450,-7.4074074074074066
,1503601006,Ferrol,A Coruña,NA,Distrito 01 Sección 006,19250,19950,-3.508771929824561
,1503601007,Ferrol,A Coruña,NA,Distrito 01 Sección 007,NA,NA,NA
,1503602001,Ferrol,A Coruña,NA,Distrito 02 Sección 001,16450,16450,0
,1503602003,Ferrol,A Coruña,NA,Distrito 02 Sección 003,17850,17850,0
,1503602004,Ferrol,A Coruña,NA,Distrito 02 Sección 004,19950,19950,0
,1503602005,Ferrol,A Coruña,NA,Distrito 02 Sección 005,17150,17150,0
,1503602006,Ferrol,A Coruña,NA,Distrito 02 Sección 006,17150,17850,-3.9215686274509802
,1503602008,Ferrol,A Coruña,NA,Distrito 02 Sección 008,22050,22050,0
,1503602009,Ferrol,A Coruña,NA,Distrito 02 Sección 009,16450,16450,0
,1503602010,Ferrol,A Coruña,NA,Distrito 02 Sección 010,16450,16450,0
,1503602011,Ferrol,A Coruña,NA,Distrito 02 Sección 011,15750,16450,-4.25531914893617
,1503602012,Ferrol,A Coruña,NA,Distrito 02 Sección 012,15750,15750,0
,1503602013,Ferrol,A Coruña,NA,Distrito 02 Sección 013,16450,17150,-4.081632653061225
,1503602014,Ferrol,A Coruña,NA,Distrito 02 Sección 014,17850,18550,-3.7735849056603774
,1503602015,Ferrol,A Coruña,NA,Distrito 02 Sección 015,16450,16450,0
,1503602016,Ferrol,A Coruña,NA,Distrito 02 Sección 016,17850,18550,-3.7735849056603774
,1503603001,Ferrol,A Coruña,NA,Distrito 03 Sección 001,18550,18550,0
,1503603002,Ferrol,A Coruña,NA,Distrito 03 Sección 002,18550,19250,-3.6363636363636362
,1503603003,Ferrol,A Coruña,NA,Distrito 03 Sección 003,18550,17850,3.9215686274509802
,1503603004,Ferrol,A Coruña,NA,Distrito 03 Sección 004,19250,18550,3.7735849056603774
,1503604001,Ferrol,A Coruña,NA,Distrito 04 Sección 001,18550,18550,0
,1503604002,Ferrol,A Coruña,NA,Distrito 04 Sección 002,20650,21350,-3.278688524590164
,1503604003,Ferrol,A Coruña,NA,Distrito 04 Sección 003,21350,22050,-3.1746031746031744
,1503605001,Ferrol,A Coruña,NA,Distrito 05 Sección 001,19950,20650,-3.389830508474576
,1503605002,Ferrol,A Coruña,NA,Distrito 05 Sección 002,19250,19250,0
,1503605003,Ferrol,A Coruña,NA,Distrito 05 Sección 003,18550,17850,3.9215686274509802
,1503605004,Ferrol,A Coruña,NA,Distrito 05 Sección 004,18550,19950,-7.017543859649122
,1503606001,Ferrol,A Coruña,NA,Distrito 06 Sección 001,12250,11550,6.0606060606060606
,1503606002,Ferrol,A Coruña,NA,Distrito 06 Sección 002,14350,14350,0
,1503606003,Ferrol,A Coruña,NA,Distrito 06 Sección 003,17150,17150,0
,1503606004,Ferrol,A Coruña,NA,Distrito 06 Sección 004,15750,15750,0
,1503606005,Ferrol,A Coruña,NA,Distrito 06 Sección 005,12950,12250,5.714285714285714
,1503606006,Ferrol,A Coruña,NA,Distrito 06 Sección 006,15750,16450,-4.25531914893617
,1503606008,Ferrol,A Coruña,NA,Distrito 06 Sección 008,15750,15050,4.651162790697675
,1503606009,Ferrol,A Coruña,NA,Distrito 06 Sección 009,17150,17150,0
,1503606011,Ferrol,A Coruña,NA,Distrito 06 Sección 011,14350,15050,-4.651162790697675
,1503606012,Ferrol,A Coruña,NA,Distrito 06 Sección 012,15050,15050,0
,1503606013,Ferrol,A Coruña,NA,Distrito 06 Sección 013,13650,14350,-4.878048780487805
,1503606014,Ferrol,A Coruña,NA,Distrito 06 Sección 014,19250,19250,0
,1503606015,Ferrol,A Coruña,NA,Distrito 06 Sección 015,16450,16450,0
,1503606017,Ferrol,A Coruña,NA,Distrito 06 Sección 017,18550,17850,3.9215686274509802
,1503607001,Ferrol,A Coruña,NA,Distrito 07 Sección 001,16800,17150,-2.0408163265306123
,1503607002,Ferrol,A Coruña,NA,Distrito 07 Sección 002,15750,15750,0
,1503607003,Ferrol,A Coruña,NA,Distrito 07 Sección 003,17850,18550,-3.7735849056603774
,1503607004,Ferrol,A Coruña,NA,Distrito 07 Sección 004,15050,15050,0
,1503607005,Ferrol,A Coruña,NA,Distrito 07 Sección 005,18550,18550,0
,1503607006,Ferrol,A Coruña,NA,Distrito 07 Sección 006,13650,13650,0
,1503607008,Ferrol,A Coruña,NA,Distrito 07 Sección 008,16450,16450,0
,1503607009,Ferrol,A Coruña,NA,Distrito 07 Sección 009,16450,17150,-4.081632653061225
,1503608001,Ferrol,A Coruña,NA,Distrito 08 Sección 001,16450,16450,0
,1503608002,Ferrol,A Coruña,NA,Distrito 08 Sección 002,17150,17150,0
,1503608003,Ferrol,A Coruña,NA,Distrito 08 Sección 003,15750,16450,-4.25531914893617
,1503608004,Ferrol,A Coruña,NA,Distrito 08 Sección 004,18550,18550,0
,1503608005,Ferrol,A Coruña,NA,Distrito 08 Sección 005,17150,17150,0
,1503608006,Ferrol,A Coruña,NA,Distrito 08 Sección 006,17850,17850,0
,1503608007,Ferrol,A Coruña,NA,Distrito 08 Sección 007,16450,16450,0
,1503608008,Ferrol,A Coruña,NA,Distrito 08 Sección 008,17150,17150,0
,1503608009,Ferrol,A Coruña,NA,Distrito 08 Sección 009,15750,15050,4.651162790697675
15037,,Fisterra,A Coruña,4697,,12950,12950,0
,1503701001,Fisterra,A Coruña,NA,Distrito 01 Sección 001,12250,12950,-5.405405405405405
,1503701002,Fisterra,A Coruña,NA,Distrito 01 Sección 002,12250,12950,-5.405405405405405
,1503701003,Fisterra,A Coruña,NA,Distrito 01 Sección 003,11550,11550,0
,1503701004,Fisterra,A Coruña,NA,Distrito 01 Sección 004,12950,12950,0
,1503701005,Fisterra,A Coruña,NA,Distrito 01 Sección 005,14350,14350,0
15038,,Frades,A Coruña,2302,,16450,15750,4.444444444444445
,1503801001,Frades,A Coruña,NA,Distrito 01 Sección 001,15750,15050,4.651162790697675
,1503802001,Frades,A Coruña,NA,Distrito 02 Sección 001,17150,17150,0
15039,,Irixoa,A Coruña,1340,,15750,15750,0
,1503901001,Irixoa,A Coruña,NA,Distrito 01 Sección 001,15750,15750,0
15041,,A Laracha,A Coruña,11406,,15750,15750,0
,1504101001,A Laracha,A Coruña,NA,Distrito 01 Sección 001,16450,16450,0
,1504101002,A Laracha,A Coruña,NA,Distrito 01 Sección 002,15750,15750,0
,1504101003,A Laracha,A Coruña,NA,Distrito 01 Sección 003,15750,15050,4.651162790697675
,1504101004,A Laracha,A Coruña,NA,Distrito 01 Sección 004,15750,15750,0
,1504101005,A Laracha,A Coruña,NA,Distrito 01 Sección 005,15050,14350,4.878048780487805
,1504101006,A Laracha,A Coruña,NA,Distrito 01 Sección 006,15750,15750,0
,1504101007,A Laracha,A Coruña,NA,Distrito 01 Sección 007,NA,NA,NA
,1504101008,A Laracha,A Coruña,NA,Distrito 01 Sección 008,15750,15050,4.651162790697675
,1504101009,A Laracha,A Coruña,NA,Distrito 01 Sección 009,16450,15750,4.444444444444445
,1504101010,A Laracha,A Coruña,NA,Distrito 01 Sección 010,15750,16450,-4.25531914893617
,1504101011,A Laracha,A Coruña,NA,Distrito 01 Sección 011,16450,15750,4.444444444444445
,1504101012,A Laracha,A Coruña,NA,Distrito 01 Sección 012,16450,16450,0
15040,,Laxe,A Coruña,2990,,14350,14350,0
,1504001001,Laxe,A Coruña,NA,Distrito 01 Sección 001,13650,13650,0
,1504002001,Laxe,A Coruña,NA,Distrito 02 Sección 001,14350,14350,0
15042,,Lousame,A Coruña,3268,,15750,15750,0
,1504201001,Lousame,A Coruña,NA,Distrito 01 Sección 001,15050,15050,0
,1504201002,Lousame,A Coruña,NA,Distrito 01 Sección 002,15750,15750,0
,1504202001,Lousame,A Coruña,NA,Distrito 02 Sección 001,15750,15050,4.651162790697675
15043,,Malpica de Bergantiños,A Coruña,5352,,15050,14350,4.878048780487805
,1504301001,Malpica de Bergantiños,A Coruña,NA,Distrito 01 Sección 001,14350,13650,5.128205128205128
,1504301002,Malpica de Bergantiños,A Coruña,NA,Distrito 01 Sección 002,NA,NA,NA
,1504301003,Malpica de Bergantiños,A Coruña,NA,Distrito 01 Sección 003,15050,14350,4.878048780487805
,1504301005,Malpica de Bergantiños,A Coruña,NA,Distrito 01 Sección 005,15050,14350,4.878048780487805
,1504302001,Malpica de Bergantiños,A Coruña,NA,Distrito 02 Sección 001,14350,14350,0
,1504302002,Malpica de Bergantiños,A Coruña,NA,Distrito 02 Sección 002,15050,14350,4.878048780487805
15044,,Mañón,A Coruña,1319,,15750,15050,4.651162790697675
,1504401001,Mañón,A Coruña,NA,Distrito 01 Sección 001,15750,15050,4.651162790697675
15045,,Mazaricos,A Coruña,3841,,15750,15750,0
,1504501001,Mazaricos,A Coruña,NA,Distrito 01 Sección 001,16450,15750,4.444444444444445
,1504501002,Mazaricos,A Coruña,NA,Distrito 01 Sección 002,15750,16450,-4.25531914893617
,1504501003,Mazaricos,A Coruña,NA,Distrito 01 Sección 003,15050,15050,0
,1504501004,Mazaricos,A Coruña,NA,Distrito 01 Sección 004,NA,NA,NA
,1504501005,Mazaricos,A Coruña,NA,Distrito 01 Sección 005,15050,15050,0
,1504501006,Mazaricos,A Coruña,NA,Distrito 01 Sección 006,16450,15750,4.444444444444445
15046,,Melide,A Coruña,7419,,13650,13650,0
,1504601001,Melide,A Coruña,NA,Distrito 01 Sección 001,13650,13650,0
,1504601002,Melide,A Coruña,NA,Distrito 01 Sección 002,14350,13650,5.128205128205128
,1504601003,Melide,A Coruña,NA,Distrito 01 Sección 003,13650,13650,0
,1504601004,Melide,A Coruña,NA,Distrito 01 Sección 004,12950,12950,0
,1504601005,Melide,A Coruña,NA,Distrito 01 Sección 005,13650,13650,0
,1504601006,Melide,A Coruña,NA,Distrito 01 Sección 006,NA,NA,NA
,1504601007,Melide,A Coruña,NA,Distrito 01 Sección 007,14350,13650,5.128205128205128
15047,,Mesía,A Coruña,2497,,15750,15050,4.651162790697675
,1504701001,Mesía,A Coruña,NA,Distrito 01 Sección 001,15750,15050,4.651162790697675
,1504701002,Mesía,A Coruña,NA,Distrito 01 Sección 002,15050,15050,0
,1504701003,Mesía,A Coruña,NA,Distrito 01 Sección 003,15750,15750,0
,1504701004,Mesía,A Coruña,NA,Distrito 01 Sección 004,NA,NA,NA
15048,,Miño,A Coruña,6277,,16450,16450,0
,1504801001,Miño,A Coruña,NA,Distrito 01 Sección 001,15750,16450,-4.25531914893617
,1504801002,Miño,A Coruña,NA,Distrito 01 Sección 002,16450,16450,0
