cod_mun,cod_sec,municipio,provincia,pob,dis_sec,renta,renta_previa,var_anual
,1503004026,A Coruña,A Coruña,NA,Distrito 04 Sección 026,13650,11550,18.181818181818183
,1503004028,A Coruña,A Coruña,NA,Distrito 04 Sección 028,16450,14350,14.634146341463413
,1503004029,A Coruña,A Coruña,NA,Distrito 04 Sección 029,15750,14350,9.75609756097561
,1503005001,A Coruña,A Coruña,NA,Distrito 05 Sección 001,30450,26950,12.987012987012985
,1503005002,A Coruña,A Coruña,NA,Distrito 05 Sección 002,26250,23450,11.940298507462686
,1503005003,A Coruña,A Coruña,NA,Distrito 05 Sección 003,26950,22050,22.22222222222222
,1503005004,A Coruña,A Coruña,NA,Distrito 05 Sección 004,29050,26250,10.666666666666668
,1503005005,A Coruña,A Coruña,NA,Distrito 05 Sección 005,19950,17850,11.76470588235294
,1503005006,A Coruña,A Coruña,NA,Distrito 05 Sección 006,19950,17150,16.3265306122449
,1503005007,A Coruña,A Coruña,NA,Distrito 05 Sección 007,21350,19250,10.909090909090908
,1503005008,A Coruña,A Coruña,NA,Distrito 05 Sección 008,15750,15050,4.651162790697675
,1503005009,A Coruña,A Coruña,NA,Distrito 05 Sección 009,19250,17150,12.244897959183673
,1503005010,A Coruña,A Coruña,NA,Distrito 05 Sección 010,14350,11900,20.588235294117645
,1503005011,A Coruña,A Coruña,NA,Distrito 05 Sección 011,11550,10150,13.793103448275861
,1503005012,A Coruña,A Coruña,NA,Distrito 05 Sección 012,16450,14350,14.634146341463413
,1503005013,A Coruña,A Coruña,NA,Distrito 05 Sección 013,28350,23450,20.8955223880597
,1503005014,A Coruña,A Coruña,NA,Distrito 05 Sección 014,22750,20650,10.16949152542373
,1503005015,A Coruña,A Coruña,NA,Distrito 05 Sección 015,16450,14350,14.634146341463413
,1503005016,A Coruña,A Coruña,NA,Distrito 05 Sección 016,17150,16450,4.25531914893617
,1503005017,A Coruña,A Coruña,NA,Distrito 05 Sección 017,21350,17850,19.607843137254903
,1503005018,A Coruña,A Coruña,NA,Distrito 05 Sección 018,18550,16450,12.76595744680851
,1503005019,A Coruña,A Coruña,NA,Distrito 05 Sección 019,21350,18550,15.09433962264151
,1503005020,A Coruña,A Coruña,NA,Distrito 05 Sección 020,19950,17850,11.76470588235294
,1503005021,A Coruña,A Coruña,NA,Distrito 05 Sección 021,21350,19250,10.909090909090908
,1503005022,A Coruña,A Coruña,NA,Distrito 05 Sección 022,19250,17150,12.244897959183673
,1503006001,A Coruña,A Coruña,NA,Distrito 06 Sección 001,19950,18550,7.547169811320755
,1503006002,A Coruña,A Coruña,NA,Distrito 06 Sección 002,14350,13650,5.128205128205128
,1503006003,A Coruña,A Coruña,NA,Distrito 06 Sección 003,14350,12250,17.142857142857142
,1503006004,A Coruña,A Coruña,NA,Distrito 06 Sección 004,14350,12950,10.81081081081081
,1503006005,A Coruña,A Coruña,NA,Distrito 06 Sección 005,15050,13650,10.256410256410255
,1503006006,A Coruña,A Coruña,NA,Distrito 06 Sección 006,15750,15050,4.651162790697675
,1503006007,A Coruña,A Coruña,NA,Distrito 06 Sección 007,15750,13650,15.384615384615385
,1503006008,A Coruña,A Coruña,NA,Distrito 06 Sección 008,15050,12950,16.216216216216218
,1503006009,A Coruña,A Coruña,NA,Distrito 06 Sección 009,15050,12250,22.857142857142858
,1503006010,A Coruña,A Coruña,NA,Distrito 06 Sección 010,12250,10150,20.689655172413794
,1503006011,A Coruña,A Coruña,NA,Distrito 06 Sección 011,12950,11550,12.121212121212121
,1503006012,A Coruña,A Coruña,NA,Distrito 06 Sección 012,14350,13650,5.128205128205128
,1503006013,A Coruña,A Coruña,NA,Distrito 06 Sección 013,12950,12950,0
,1503006014,A Coruña,A Coruña,NA,Distrito 06 Sección 014,12950,11550,12.121212121212121
,1503006015,A Coruña,A Coruña,NA,Distrito 06 Sección 015,14350,12950,10.81081081081081
,1503006016,A Coruña,A Coruña,NA,Distrito 06 Sección 016,13650,12250,11.428571428571429
,1503006017,A Coruña,A Coruña,NA,Distrito 06 Sección 017,15050,13650,10.256410256410255
,1503006018,A Coruña,A Coruña,NA,Distrito 06 Sección 018,15750,15050,4.651162790697675
,1503006019,A Coruña,A Coruña,NA,Distrito 06 Sección 019,14350,13650,5.128205128205128
,1503006020,A Coruña,A Coruña,NA,Distrito 06 Sección 020,14350,12950,10.81081081081081
,1503006021,A Coruña,A Coruña,NA,Distrito 06 Sección 021,13650,12250,11.428571428571429
,1503006022,A Coruña,A Coruña,NA,Distrito 06 Sección 022,13650,12250,11.428571428571429
,1503006023,A Coruña,A Coruña,NA,Distrito 06 Sección 023,15050,13650,10.256410256410255
,1503007001,A Coruña,A Coruña,NA,Distrito 07 Sección 001,15750,13650,15.384615384615385
,1503007002,A Coruña,A Coruña,NA,Distrito 07 Sección 002,17850,16450,8.51063829787234
,1503007003,A Coruña,A Coruña,NA,Distrito 07 Sección 003,16450,15050,9.30232558139535
,1503007004,A Coruña,A Coruña,NA,Distrito 07 Sección 004,19250,17150,12.244897959183673
,1503007005,A Coruña,A Coruña,NA,Distrito 07 Sección 005,18550,17150,8.16326530612245
,1503007006,A Coruña,A Coruña,NA,Distrito 07 Sección 006,19250,17150,12.244897959183673
,1503007007,A Coruña,A Coruña,NA,Distrito 07 Sección 007,17850,15750,13.333333333333334
,1503007008,A Coruña,A Coruña,NA,Distrito 07 Sección 008,17150,15750,8.88888888888889
,1503007009,A Coruña,A Coruña,NA,Distrito 07 Sección 009,18550,17150,8.16326530612245
,1503007010,A Coruña,A Coruña,NA,Distrito 07 Sección 010,19250,16450,17.02127659574468
,1503007011,A Coruña,A Coruña,NA,Distrito 07 Sección 011,17850,15750,13.333333333333334
,1503007012,A Coruña,A Coruña,NA,Distrito 07 Sección 012,20650,18550,11.320754716981133
,1503007013,A Coruña,A Coruña,NA,Distrito 07 Sección 013,18550,15750,17.77777777777778
,1503007014,A Coruña,A Coruña,NA,Distrito 07 Sección 014,17850,16450,8.51063829787234
,1503007015,A Coruña,A Coruña,NA,Distrito 07 Sección 015,19250,17150,12.244897959183673
,1503007016,A Coruña,A Coruña,NA,Distrito 07 Sección 016,15750,12950,21.62162162162162
,1503007017,A Coruña,A Coruña,NA,Distrito 07 Sección 017,19250,17150,12.244897959183673
,1503007018,A Coruña,A Coruña,NA,Distrito 07 Sección 018,17850,15750,13.333333333333334
,1503007019,A Coruña,A Coruña,NA,Distrito 07 Sección 019,18550,15750,17.77777777777778
,1503007020,A Coruña,A Coruña,NA,Distrito 07 Sección 020,22050,18550,18.867924528301888
,1503007021,A Coruña,A Coruña,NA,Distrito 07 Sección 021,16450,14350,14.634146341463413
,1503007022,A Coruña,A Coruña,NA,Distrito 07 Sección 022,17850,16450,8.51063829787234
,1503007023,A Coruña,A Coruña,NA,Distrito 07 Sección 023,15050,13650,10.256410256410255
,1503007025,A Coruña,A Coruña,NA,Distrito 07 Sección 025,17150,15050,13.953488372093023
,1503007026,A Coruña,A Coruña,NA,Distrito 07 Sección 026,15050,12250,22.857142857142858
,1503007027,A Coruña,A Coruña,NA,Distrito 07 Sección 027,15750,14350,9.75609756097561
,1503007028,A Coruña,A Coruña,NA,Distrito 07 Sección 028,14350,12250,17.142857142857142
,1503007029,A Coruña,A Coruña,NA,Distrito 07 Sección 029,23450,22050,6.349206349206349
,1503007030,A Coruña,A Coruña,NA,Distrito 07 Sección 030,16450,14350,14.634146341463413
,1503007031,A Coruña,A Coruña,NA,Distrito 07 Sección 031,15750,14350,9.75609756097561
,1503007033,A Coruña,A Coruña,NA,Distrito 07 Sección 033,20650,17850,15.686274509803921
,1503007034,A Coruña,A Coruña,NA,Distrito 07 Sección 034,19950,17850,11.76470588235294
,1503007035,A Coruña,A Coruña,NA,Distrito 07 Sección 035,17150,16450,4.25531914893617
,1503007036,A Coruña,A Coruña,NA,Distrito 07 Sección 036,17850,17150,4.081632653061225
,1503007038,A Coruña,A Coruña,NA,Distrito 07 Sección 038,16450,15050,9.30232558139535
,1503007039,A Coruña,A Coruña,NA,Distrito 07 Sección 039,16800,15050,11.627906976744185
,1503007040,A Coruña,A Coruña,NA,Distrito 07 Sección 040,16450,15050,9.30232558139535
,1503007041,A Coruña,A Coruña,NA,Distrito 07 Sección 041,19950,17150,16.3265306122449
,1503007042,A Coruña,A Coruña,NA,Distrito 07 Sección 042,23450,21000,11.666666666666666
,1503007043,A Coruña,A Coruña,NA,Distrito 07 Sección 043,22750,19950,14.035087719298245
,1503007044,A Coruña,A Coruña,NA,Distrito 07 Sección 044,22050,NA,NA
,1503008001,A Coruña,A Coruña,NA,Distrito 08 Sección 001,15750,13650,15.384615384615385
,1503008002,A Coruña,A Coruña,NA,Distrito 08 Sección 002,16450,14350,14.634146341463413
,1503008003,A Coruña,A Coruña,NA,Distrito 08 Sección 003,23450,19950,17.543859649122805
,1503008004,A Coruña,A Coruña,NA,Distrito 08 Sección 004,20650,17850,15.686274509803921
,1503008005,A Coruña,A Coruña,NA,Distrito 08 Sección 005,15750,14350,9.75609756097561
,1503008006,A Coruña,A Coruña,NA,Distrito 08 Sección 006,17150,15050,13.953488372093023
,1503008007,A Coruña,A Coruña,NA,Distrito 08 Sección 007,17150,14350,19.51219512195122
,1503009001,A Coruña,A Coruña,NA,Distrito 09 Sección 001,16450,19950,-17.543859649122805
,1503009002,A Coruña,A Coruña,NA,Distrito 09 Sección 002,18550,15750,17.77777777777778
,1503009003,A Coruña,A Coruña,NA,Distrito 09 Sección 003,18550,17150,8.16326530612245
,1503009004,A Coruña,A Coruña,NA,Distrito 09 Sección 004,16450,14350,14.634146341463413
,1503009005,A Coruña,A Coruña,NA,Distrito 09 Sección 005,17850,15750,13.333333333333334
,1503009006,A Coruña,A Coruña,NA,Distrito 09 Sección 006,17850,16450,8.51063829787234
,1503009007,A Coruña,A Coruña,NA,Distrito 09 Sección 007,24850,NA,NA
,1503010001,A Coruña,A Coruña,NA,Distrito 10 Sección 001,15050,12950,16.216216216216218
,1503010002,A Coruña,A Coruña,NA,Distrito 10 Sección 002,19250,16450,17.02127659574468
,1503010003,A Coruña,A Coruña,NA,Distrito 10 Sección 003,17850,15750,13.333333333333334
,1503010004,A Coruña,A Coruña,NA,Distrito 10 Sección 004,18550,15750,17.77777777777778
,1503010005,A Coruña,A Coruña,NA,Distrito 10 Sección 005,22750,19950,14.035087719298245
,1503010006,A Coruña,A Coruña,NA,Distrito 10 Sección 006,22750,19950,14.035087719298245
15031,,Culleredo,A Coruña,30685,,17150,15050,13.953488372093023
,1503101001,Culleredo,A Coruña,NA,Distrito 01 Sección 001,17850,15750,13.333333333333334
,1503101002,Culleredo,A Coruña,NA,Distrito 01 Sección 002,15750,14350,9.75609756097561
,1503101003,Culleredo,A Coruña,NA,Distrito 01 Sección 003,15750,14350,9.75609756097561
,1503101004,Culleredo,A Coruña,NA,Distrito 01 Sección 004,16450,14350,14.634146341463413
,1503101005,Culleredo,A Coruña,NA,Distrito 01 Sección 005,15750,13650,15.384615384615385
,1503101006,Culleredo,A Coruña,NA,Distrito 01 Sección 006,17850,14350,24.390243902439025
,1503101007,Culleredo,A Coruña,NA,Distrito 01 Sección 007,21350,18550,15.09433962264151
,1503102001,Culleredo,A Coruña,NA,Distrito 02 Sección 001,15050,13650,10.256410256410255
,1503102002,Culleredo,A Coruña,NA,Distrito 02 Sección 002,17150,14350,19.51219512195122
,1503102003,Culleredo,A Coruña,NA,Distrito 02 Sección 003,15050,12250,22.857142857142858
,1503102004,Culleredo,A Coruña,NA,Distrito 02 Sección 004,19250,16450,17.02127659574468
,1503102005,Culleredo,A Coruña,NA,Distrito 02 Sección 005,18550,16450,12.76595744680851
,1503102006,Culleredo,A Coruña,NA,Distrito 02 Sección 006,15750,12950,21.62162162162162
,1503102007,Culleredo,A Coruña,NA,Distrito 02 Sección 007,17150,15050,13.953488372093023
,1503102008,Culleredo,A Coruña,NA,Distrito 02 Sección 008,15050,13650,10.256410256410255
,1503102009,Culleredo,A Coruña,NA,Distrito 02 Sección 009,18550,16450,12.76595744680851
,1503103001,Culleredo,A Coruña,NA,Distrito 03 Sección 001,18550,17150,8.16326530612245
,1503103002,Culleredo,A Coruña,NA,Distrito 03 Sección 002,17150,15750,8.88888888888889
,1503103003,Culleredo,A Coruña,NA,Distrito 03 Sección 003,15750,13650,15.384615384615385
,1503103004,Culleredo,A Coruña,NA,Distrito 03 Sección 004,22050,NA,NA
15032,,Curtis,A Coruña,4053,,15750,12950,21.62162162162162
,1503201001,Curtis,A Coruña,NA,Distrito 01 Sección 001,15750,12250,28.57142857142857
,1503201002,Curtis,A Coruña,NA,Distrito 01 Sección 002,15050,12950,16.216216216216218
,1503202001,Curtis,A Coruña,NA,Distrito 02 Sección 001,16450,13650,20.51282051282051
15033,,Dodro,A Coruña,2750,,15750,12950,21.62162162162162
,1503301001,Dodro,A Coruña,NA,Distrito 01 Sección 001,15750,12950,21.62162162162162
,1503301003,Dodro,A Coruña,NA,Distrito 01 Sección 003,15750,12950,21.62162162162162
,1503301004,Dodro,A Coruña,NA,Distrito 01 Sección 004,16450,12950,27.027027027027028
15034,,Dumbría,A Coruña,2935,,16450,12950,27.027027027027028
,1503401001,Dumbría,A Coruña,NA,Distrito 01 Sección 001,16450,12950,27.027027027027028
,1503401002,Dumbría,A Coruña,NA,Distrito 01 Sección 002,15050,11550,30.303030303030305
,1503402001,Dumbría,A Coruña,NA,Distrito 02 Sección 001,17150,13650,25.64102564102564
,1503402002,Dumbría,A Coruña,NA,Distrito 02 Sección 002,17850,13650,30.76923076923077
15035,,Fene,A Coruña,12868,,17850,15050,18.6046511627907
,1503501001,Fene,A Coruña,NA,Distrito 01 Sección 001,17150,14350,19.51219512195122
,1503501002,Fene,A Coruña,NA,Distrito 01 Sección 002,17850,15050,18.6046511627907
,1503501003,Fene,A Coruña,NA,Distrito 01 Sección 003,17850,15050,18.6046511627907
,1503501004,Fene,A Coruña,NA,Distrito 01 Sección 004,17850,15050,18.6046511627907
,1503501005,Fene,A Coruña,NA,Distrito 01 Sección 005,16450,13650,20.51282051282051
,1503501006,Fene,A Coruña,NA,Distrito 01 Sección 006,17850,16450,8.51063829787234
,1503501007,Fene,A Coruña,NA,Distrito 01 Sección 007,17150,14350,19.51219512195122
,1503501008,Fene,A Coruña,NA,Distrito 01 Sección 008,17850,15750,13.333333333333334
,1503502001,Fene,A Coruña,NA,Distrito 02 Sección 001,18550,15750,17.77777777777778
,1503502002,Fene,A Coruña,NA,Distrito 02 Sección 002,17850,15050,18.6046511627907
,1503502003,Fene,A Coruña,NA,Distrito 02 Sección 003,17850,14700,21.428571428571427
15036,,Ferrol,A Coruña,65560,,17150,15050,13.953488372093023
,1503601001,Ferrol,A Coruña,NA,Distrito 01 Sección 001,15750,12950,21.62162162162162
,1503601002,Ferrol,A Coruña,NA,Distrito 01 Sección 002,19250,18550,3.7735849056603774
,1503601003,Ferrol,A Coruña,NA,Distrito 01 Sección 003,21350,19950,7.017543859649122
,1503601004,Ferrol,A Coruña,NA,Distrito 01 Sección 004,15050,12950,16.216216216216218
,1503601005,Ferrol,A Coruña,NA,Distrito 01 Sección 005,9450,9450,0
,1503601006,Ferrol,A Coruña,NA,Distrito 01 Sección 006,19950,17850,11.76470588235294
,1503601007,Ferrol,A Coruña,NA,Distrito 01 Sección 007,NA,11550,NA
,1503602001,Ferrol,A Coruña,NA,Distrito 02 Sección 001,16450,15050,9.30232558139535
,1503602003,Ferrol,A Coruña,NA,Distrito 02 Sección 003,17850,16450,8.51063829787234
,1503602004,Ferrol,A Coruña,NA,Distrito 02 Sección 004,19950,18550,7.547169811320755
,1503602005,Ferrol,A Coruña,NA,Distrito 02 Sección 005,17150,15050,13.953488372093023
,1503602006,Ferrol,A Coruña,NA,Distrito 02 Sección 006,17850,16450,8.51063829787234
,1503602008,Ferrol,A Coruña,NA,Distrito 02 Sección 008,22050,19950,10.526315789473683
,1503602009,Ferrol,A Coruña,NA,Distrito 02 Sección 009,16450,15750,4.444444444444445
,1503602010,Ferrol,A Coruña,NA,Distrito 02 Sección 010,16450,15050,9.30232558139535
,1503602011,Ferrol,A Coruña,NA,Distrito 02 Sección 011,16450,14350,14.634146341463413
,1503602012,Ferrol,A Coruña,NA,Distrito 02 Sección 012,15750,14350,9.75609756097561
,1503602013,Ferrol,A Coruña,NA,Distrito 02 Sección 013,17150,15750,8.88888888888889
,1503602014,Ferrol,A Coruña,NA,Distrito 02 Sección 014,18550,17150,8.16326530612245
,1503602015,Ferrol,A Coruña,NA,Distrito 02 Sección 015,16450,15750,4.444444444444445
,1503602016,Ferrol,A Coruña,NA,Distrito 02 Sección 016,18550,16450,12.76595744680851
,1503603001,Ferrol,A Coruña,NA,Distrito 03 Sección 001,18550,17150,8.16326530612245
,1503603002,Ferrol,A Coruña,NA,Distrito 03 Sección 002,19250,17150,12.244897959183673
,1503603003,Ferrol,A Coruña,NA,Distrito 03 Sección 003,17850,15750,13.333333333333334
,1503603004,Ferrol,A Coruña,NA,Distrito 03 Sección 004,18550,16450,12.76595744680851
,1503604001,Ferrol,A Coruña,NA,Distrito 04 Sección 001,18550,17150,8.16326530612245
,1503604002,Ferrol,A Coruña,NA,Distrito 04 Sección 002,21350,17850,19.607843137254903
,1503604003,Ferrol,A Coruña,NA,Distrito 04 Sección 003,22050,19250,14.545454545454545
,1503605001,Ferrol,A Coruña,NA,Distrito 05 Sección 001,20650,17150,20.408163265306122
,1503605002,Ferrol,A Coruña,NA,Distrito 05 Sección 002,19250,17150,12.244897959183673
,1503605003,Ferrol,A Coruña,NA,Distrito 05 Sección 003,17850,16450,8.51063829787234
,1503605004,Ferrol,A Coruña,NA,Distrito 05 Sección 004,19950,17150,16.3265306122449
,1503606001,Ferrol,A Coruña,NA,Distrito 06 Sección 001,11550,10150,13.793103448275861
,1503606002,Ferrol,A Coruña,NA,Distrito 06 Sección 002,14350,12250,17.142857142857142
,1503606003,Ferrol,A Coruña,NA,Distrito 06 Sección 003,17150,15750,8.88888888888889
,1503606004,Ferrol,A Coruña,NA,Distrito 06 Sección 004,15750,13650,15.384615384615385
,1503606005,Ferrol,A Coruña,NA,Distrito 06 Sección 005,12250,10850,12.903225806451612
,1503606006,Ferrol,A Coruña,NA,Distrito 06 Sección 006,16450,14350,14.634146341463413
,1503606008,Ferrol,A Coruña,NA,Distrito 06 Sección 008,15050,15050,0
,1503606009,Ferrol,A Coruña,NA,Distrito 06 Sección 009,17150,15050,13.953488372093023
,1503606011,Ferrol,A Coruña,NA,Distrito 06 Sección 011,15050,12950,16.216216216216218
,1503606012,Ferrol,A Coruña,NA,Distrito 06 Sección 012,15050,13650,10.256410256410255
,1503606013,Ferrol,A Coruña,NA,Distrito 06 Sección 013,14350,12250,17.142857142857142
,1503606014,Ferrol,A Coruña,NA,Distrito 06 Sección 014,19250,17850,7.8431372549019605
,1503606015,Ferrol,A Coruña,NA,Distrito 06 Sección 015,16450,15750,4.444444444444445
,1503606017,Ferrol,A Coruña,NA,Distrito 06 Sección 017,17850,16450,8.51063829787234
,1503607001,Ferrol,A Coruña,NA,Distrito 07 Sección 001,17150,15050,13.953488372093023
,1503607002,Ferrol,A Coruña,NA,Distrito 07 Sección 002,15750,13650,15.384615384615385
,1503607003,Ferrol,A Coruña,NA,Distrito 07 Sección 003,18550,15750,17.77777777777778
,1503607004,Ferrol,A Coruña,NA,Distrito 07 Sección 004,15050,13650,10.256410256410255
,1503607005,Ferrol,A Coruña,NA,Distrito 07 Sección 005,18550,16450,12.76595744680851
,1503607006,Ferrol,A Coruña,NA,Distrito 07 Sección 006,13650,11550,18.181818181818183
,1503607008,Ferrol,A Coruña,NA,Distrito 07 Sección 008,16450,15050,9.30232558139535
,1503607009,Ferrol,A Coruña,NA,Distrito 07 Sección 009,17150,15050,13.953488372093023
,1503608001,Ferrol,A Coruña,NA,Distrito 08 Sección 001,16450,13650,20.51282051282051
,1503608002,Ferrol,A Coruña,NA,Distrito 08 Sección 002,17150,14350,19.51219512195122
,1503608003,Ferrol,A Coruña,NA,Distrito 08 Sección 003,16450,13650,20.51282051282051
,1503608004,Ferrol,A Coruña,NA,Distrito 08 Sección 004,18550,16100,15.217391304347828
,1503608005,Ferrol,A Coruña,NA,Distrito 08 Sección 005,17150,15050,13.953488372093023
,1503608006,Ferrol,A Coruña,NA,Distrito 08 Sección 006,17850,14350,24.390243902439025
,1503608007,Ferrol,A Coruña,NA,Distrito 08 Sección 007,16450,14350,14.634146341463413
,1503608008,Ferrol,A Coruña,NA,Distrito 08 Sección 008,17150,15050,13.953488372093023
,1503608009,Ferrol,A Coruña,NA,Distrito 08 Sección 009,15050,14350,4.878048780487805
15037,,Fisterra,A Coruña,4697,,12950,10150,27.586206896551722
